,r,a,p,target,t5,Our,label
92,C1COCCN1.CN(c1cccc2cc(C3=NCC(CC(=O)O)S3)[nH]c12)S(=O)(=O)c1cccs1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21,CN(c1cccc2cc(C3=NCC(CC(=O)N4CCOCC4)S3)[nH]c12)S(=O)(=O)c1cccs1,57.0,40.8237533569336,56.425899505615234,8
93,N#Cc1cccc(OC2CCNCC2)c1.O=C(O)CNC(=O)c1cn(-c2ccccc2)nn1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21,N#Cc1cccc(OC2CCN(C(=O)CNC(=O)c3cn(-c4ccccc4)nn3)CC2)c1,32.599998474121094,13.708840370178224,50.06832504272461,8
94,CC(C)(C)OC(=O)N1CCNCC1.O=C(O)CNC(=O)c1ccc(-c2ccccc2)cc1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21,CC(C)(C)OC(=O)N1CCN(C(=O)CNC(=O)c2ccc(-c3ccccc3)cc2)CC1,36.400001525878906,63.75912857055664,81.96553039550781,8
95,O=C(O)CNC(=O)c1cc(-c2ccccc2C(F)(F)F)[nH]n1.O=C(c1ccccc1C(F)(F)F)N1CCNCC1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2ccccc21,O=C(NCC(=O)N1CCN(C(=O)c2ccccc2C(F)(F)F)CC1)c1cc(-c2ccccc2C(F)(F)F)[nH]n1,68.9000015258789,30.444753646850582,31.90416145324707,8
96,CC1(C(=O)O)CC1.O=c1[nH]nc(CC2CNC2)n1-c1ccc(-c2ccc3cccnc3c2)cc1F,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,CC1(C(=O)N2CC(Cc3n[nH]c(=O)n3-c3ccc(-c4ccc5cccnc5c4)cc3F)C2)CC1,9.199999809265137,20.416404724121094,20.97142791748047,8
97,Fc1ccc(F)c(OC2CCNC2)c1.O=C(O)CNC(=O)c1cc(-c2ccccc2)on1,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,O=C(NCC(=O)N1CCC(Oc2cc(F)ccc2F)C1)c1cc(-c2ccccc2)on1,35.400001525878906,58.65414047241211,36.43284606933594,8
98,CN(C)CC(=O)O.Nc1ncnn2c([C@@H]3CCCNC3)cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c12,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,CN(C)CC(=O)N1CCC[C@@H](c2cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c3c(N)ncnn23)C1,27.299999237060547,27.77323341369629,27.83367347717285,8
99,CN(C)CC(=O)O.Nc1ncnn2c(CC3COCCN3)cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c12,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,CN(C)CC(=O)N1CCOCC1Cc1cc(-c2ccc3cn(Cc4ccccc4)nc3c2)c2c(N)ncnn12,41.70000076293945,11.031168937683104,27.20566749572754,8
100,CC(C)(C)OC(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)O.Cc1c[nH]c2ncc(-c3ccccc3)c(N3CCNCC3)c12,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.ClCCl.O.O=C([O-])[O-].On1nnc2ccccc21.[Na+].[Na+],Cc1c[nH]c2ncc(-c3ccccc3)c(N3CCN(C(=O)[C@@H](Cc4ccc(Cl)cc4)NC(=O)OC(C)(C)C)CC3)c12,37.70000076293945,88.21353912353516,58.22333526611328,8
101,CC(C)(C)OC(=O)NCCC(Cc1ccc(Cl)cc1)C(=O)O.Cc1c[nH]c2ncc(-c3ccccc3)c(N3CCNCC3)c12,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.ClCCl.O.O=C([O-])[O-].On1nnc2ccccc21.[Na+].[Na+],Cc1c[nH]c2ncc(-c3ccccc3)c(N3CCN(C(=O)C(CCNC(=O)OC(C)(C)C)Cc4ccc(Cl)cc4)CC3)c12,12.100000381469728,78.17185974121094,54.96796417236328,8
102,CC(C)N(C[C@@H](C(=O)O)c1ccc(Cl)cc1)C(=O)OC(C)(C)C.CCCC(=O)Nc1c[nH]c2nccc(N3CCNCC3)c12,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.ClCCl.O.O=C([O-])[O-].On1nnc2ccccc21.[Na+].[Na+],CCCC(=O)Nc1c[nH]c2nccc(N3CCN(C(=O)[C@H](CN(C(=O)OC(C)(C)C)C(C)C)c4ccc(Cl)cc4)CC3)c12,47.0,88.42322540283203,57.775733947753906,8
103,Nc1nc(N2CCNCC2)c2nc(CCc3ccc(F)cc3)sc2n1.O=C(O)Cc1ccc(Cl)cc1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F,Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)c2nc(CCc3ccc(F)cc3)sc2n1,61.5,46.89334487915039,43.43191909790039,8
104,O=C(O)C[C@@H]1Cc2cc(Cl)c3[nH]nc(Cl)c3c2CN(CC(F)(F)F)C1=O.O=C1Nc2ccccc2CCN1C1CCNCC1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F,O=C(C[C@@H]1Cc2cc(Cl)c3[nH]nc(Cl)c3c2CN(CC(F)(F)F)C1=O)N1CCC(N2CCc3ccccc3NC2=O)CC1,59.0,78.36054229736328,39.06889724731445,8
105,CC(O)(c1ccc(N2CCN(S(=O)(=O)c3cccs3)C[C@@H]2CN2CCOCC2CC(=O)O)cc1)C(F)(F)F.CNC,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F,CN(C)C(=O)CC1COCCN1C[C@H]1CN(S(=O)(=O)c2cccs2)CCN1c1ccc(C(C)(O)C(F)(F)F)cc1,29.299999237060547,21.289403915405277,49.55561447143555,8
106,C1CNCCN1.CC(C)(O)C1CCN(Cc2ccc3[nH]/c(=N\C(=O)c4ccc(F)cc4)n([C@H]4CC[C@@H](C(=O)O)CC4)c3c2)CC1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F,CC(C)(O)C1CCN(Cc2ccc3[nH]/c(=N\C(=O)c4ccc(F)cc4)n([C@H]4CC[C@@H](C(=O)N5CCNCC5)CC4)c3c2)CC1,59.5,75.41256713867188,50.74557113647461,8
107,O=C(O)CCN1CCCC1=O.O=C1N[C@@H]2CCCC[C@H]2N1C1CCN(C2CCNCC2)CC1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F,O=C1CCCN1CCC(=O)N1CCC(N2CCC(N3C(=O)N[C@@H]4CCCC[C@H]43)CC2)CC1,47.29999923706055,43.84165573120117,57.712928771972656,8
108,CC(C)(O)C(=O)O.C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccccc2n1C1CCNCC1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccccc2n1C1CCN(C(=O)C(C)(C)O)CC1,29.200000762939453,16.117128372192383,27.779870986938477,8
109,COCC(=O)O.COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CCCNC1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.Cl.Cl.ClCCl.F[P-](F)(F)(F)(F)F,COCC(=O)N1CCC[C@H](Oc2cc3ncnc(Nc4cccc(Cl)c4F)c3cc2OC)C1,80.9000015258789,35.093109130859375,49.400779724121094,8
110,CC(=O)OC[C@H]1O[C@@H](Oc2n[nH]c(C(C)C)c2Cc2ccc(/C=C/CCN3CCCC4(CCNCC4)C3)cc2C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.CC(C)(C)OC(=O)NCC(=O)O,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.Cl.Cl.ClCCl.F[P-](F)(F)(F)(F)F,CC(=O)OC[C@H]1O[C@@H](Oc2n[nH]c(C(C)C)c2Cc2ccc(/C=C/CCN3CCCC4(CCN(C(=O)CNC(=O)OC(C)(C)C)CC4)C3)cc2C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,90.8000030517578,15.588701248168944,65.41085052490234,8
111,CC(=O)N1CCNCC1.O=C(O)CN(C1CCCCC1)C1(Cc2cccc(Cl)c2)C(=O)Nc2cc(Cl)ccc21,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F,CC(=O)N1CCN(C(=O)CN(C2CCCCC2)C2(Cc3cccc(Cl)c3)C(=O)Nc3cc(Cl)ccc32)CC1,39.09999847412109,33.02770233154297,31.389501571655273,8
112,CC(C)(O)C(=O)O.CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CC3CNC3)n(C)c2n1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CC3CN(C(=O)C(C)(C)O)C3)n(C)c2n1,56.20000076293945,18.028512954711918,37.424434661865234,8
113,C1CCNC1.CC(C)(C)OC(=O)NCCC(=O)O,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F,CC(C)(C)OC(=O)NCCC(=O)N1CCCC1,88.19999694824219,88.44068145751953,80.71607971191406,8
114,C1CCNCC1.CC1CCCN1CCOc1ccc(-c2nc(CC(=O)O)co2)cc1,CCN(CC)CC.CCN=C=NCCCN(C)C.Cl.ClCCl.On1nnc2ccccc21,CC1CCCN1CCOc1ccc(-c2nc(CC(=O)N3CCCCC3)co2)cc1,44.0,75.22451782226562,47.17263412475586,8
115,O=C(O)CCCCn1ccnc1.c1ccc2c(c1)CC(Nc1ncc3c(n1)CCNC3)C2,CCN(CC)CC.CCN=C=NCCCN(C)C.Cl.ClCCl.On1nnc2ccccc21,O=C(CCCCn1ccnc1)N1CCc2nc(NC3Cc4ccccc4C3)ncc2C1,44.900001525878906,40.26642608642578,58.155174255371094,8
116,Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1.N#CCC(=O)O,CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.ClCCl.F[P-](F)(F)(F)(F)F,Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(C(=O)CC#N)CC4C3)n2)cn1,72.80000305175781,66.72657012939453,57.91450119018555,8
117,CN1CCNCC1.COc1ccc2cccnc2c1N1CCCN(C(CC(=O)O)c2csc(N3CCC(O)CC3)n2)CC1,CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.ClCCl.F[P-](F)(F)(F)(F)F,COc1ccc2cccnc2c1N1CCCN(C(CC(=O)N2CCN(C)CC2)c2csc(N3CCC(O)CC3)n2)CC1,34.099998474121094,62.990814208984375,44.345237731933594,8
118,Cc1c(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cnn1C.N#CCC(=O)O,CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.ClCCl.F[P-](F)(F)(F)(F)F,Cc1c(Nc2ncc(Cl)c(NC3CC4CN(C(=O)CC#N)CC4C3)n2)cnn1C,66.30000305175781,86.33824920654297,60.87696075439453,8
119,CCOC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(NC(C)(C)C(=O)O)c1)N2.CN1CCNCC1,CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F,CCOC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(NC(C)(C)C(=O)N3CCN(C)CC3)c1)N2,90.9000015258789,94.96224212646484,66.17896270751953,8
120,N#CCC(=O)O.Nc1ncnc2c1c(-c1ccc(Oc3cccc(F)c3F)cc1)nn2[C@@H]1CCCNC1,CCN(CC)CC.CN(C)C(On1nnc2cccnc21)=[N+](C)C.ClCCl.F[P-](F)(F)(F)(F)F,N#CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4F)cc3)c3c(N)ncnc32)C1,69.0,67.82630157470703,60.58177185058594,8
121,CC(C)(C)OC(=O)NC(Cc1ccc(Oc2ccc(C=O)cc2)cc1)C(=O)O.CNC,CCN(CC)CC.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.ClCCl.F[P-](F)(F)(F)(F)F,CN(C)C(=O)C(Cc1ccc(Oc2ccc(C=O)cc2)cc1)NC(=O)OC(C)(C)C,98.0,51.04739761352539,88.28559112548828,8
122,CC(C)(C)OC(=O)N1CCNCC1.O=C(O)C(c1cccc(Cl)c1)C1(O)CCCCC1,CCN(CC)CC.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.ClCCl.F[P-](F)(F)(F)(F)F,CC(C)(C)OC(=O)N1CCN(C(=O)C(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,80.9000015258789,89.84809112548828,79.01920318603516,8
123,O=C(O)Cc1ccccc1O.O=C1CCC(c2ccccc2)(c2ccccc2)C2CNCC12,CCN(CC)CC.Cl.ClCCl,O=C1CCC(c2ccccc2)(c2ccccc2)C2CN(C(=O)Cc3ccccc3O)CC12,27.600000381469727,53.35824966430664,57.738983154296875,8
124,CC(C)(C)OC(=O)Nc1ccccc1CC(=O)O.O=C1CCC(c2ccccc2)(c2ccccc2)C2CNCC12,CCN(CC)CC.Cl.ClCCl,CC(C)(C)OC(=O)Nc1ccccc1CC(=O)N1CC2C(=O)CCC(c3ccccc3)(c3ccccc3)C2C1,28.700000762939453,66.85253143310547,78.45442199707031,8
125,O=C(O)Cc1c(Cl)cccc1Cl.O=C1CCC(c2ccccc2)(c2ccccc2)C2CNCC12,CCN(CC)CC.Cl.ClCCl,O=C1CCC(c2ccccc2)(c2ccccc2)C2CN(C(=O)Cc3c(Cl)cccc3Cl)CC12,18.600000381469727,60.87576675415039,65.20403289794922,8
126,O=C(O)Cc1ccsc1.O=C1CCC(c2ccccc2)(c2ccccc2)C2CNCC12,CCN(CC)CC.Cl.ClCCl,O=C1CCC(c2ccccc2)(c2ccccc2)C2CN(C(=O)Cc3ccsc3)CC12,77.5,56.25112533569336,61.12375259399414,8
127,Fc1ccc(NC2CCNCC2)cc1.O=Cc1ccc(CC(=O)O)cc1,CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,O=Cc1ccc(CC(=O)N2CCC(Nc3ccc(F)cc3)CC2)cc1,82.5999984741211,40.77461242675781,82.58951568603516,8
128,O=C(O)Cc1ccccc1Cl.Oc1ccc(Br)c(CC2CCNCC2)c1,CCN=C=NCCCN(C)C.CN(C)C=O.Cl.On1nnc2ccccc21,O=C(Cc1ccccc1Cl)N1CCC(Cc2cc(O)ccc2Br)CC1,87.0,71.55758666992188,60.32802963256836,8
129,O=C(O)Cc1cc(F)ccc1[N+](=O)[O-].c1ccc2c(N3CCNCC3)nsc2c1,Cl,O=C(Cc1cc(F)ccc1[N+](=O)[O-])N1CCN(c2nsc3ccccc23)CC1,50.0,56.51129913330078,57.35117721557617,8
130,CN(C)c1ccccc1CC(=O)O.F[C@H]1CCC(c2ccccc2)(c2ccccc2)[C@@H]2CNC[C@H]12,Cl,CN(C)c1ccccc1CC(=O)N1C[C@@H]2[C@@H](F)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1,27.0,34.470096588134766,60.345314025878906,8
131,CC(C)(C)OC(=O)N1CCNCC1.CS(=O)(=O)N(CC1CC1)c1ccccc1N1CCN(C(=O)[C@H](CC(=O)O)Cc2ccc(Cl)cc2)CC1,ClCCCl.ClCCl.On1nnc2ccccc21,CC(C)(C)OC(=O)N1CCN(C(=O)C[C@H](Cc2ccc(Cl)cc2)C(=O)N2CCN(c3ccccc3N(CC3CC3)S(C)(=O)=O)CC2)CC1,44.0,93.01372528076172,69.76899719238281,8
132,C1COCCN1.O=C(O)Cc1cncc(Br)c1,ClCCCl.ClCCl.On1nnc2ccccc21,O=C(Cc1cncc(Br)c1)N1CCOCC1,95.0,91.38690948486328,74.2645263671875,8
133,CC(C)(C)OC(=O)N[C@@H]1CCC[C@H](C(=O)O)C1.Clc1ccc(N2CCNCC2)cc1Cl,ClCCCl.ClCCl.On1nnc2ccccc21,CC(C)(C)OC(=O)N[C@H]1CCC[C@@H](C(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)C1,92.9000015258789,97.15491485595705,78.55902099609375,8
134,OCCCNc1ncnc2c1nc(-c1ccccc1)n2-c1ccccc1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,O=CCCNc1ncnc2c1nc(-c1ccccc1)n2-c1ccccc1,94.5,84.67394256591797,66.5709228515625,25
135,COc1ccc(CN(c2nc(Nc3cc(C#N)c(CCCCO)cc3Cl)nn3c(C#N)cnc23)C2CC2)cc1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,COc1ccc(CN(c2nc(Nc3cc(C#N)c(CCCC=O)cc3Cl)nn3c(C#N)cnc23)C2CC2)cc1,72.80000305175781,48.992774963378906,73.95032501220703,25
136,CC1CCN(C(=O)OC(C)(C)C)CC1CO,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,CC1CCN(C(=O)OC(C)(C)C)CC1C=O,58.29999923706055,62.163604736328125,79.47785949707031,25
137,CC(C)[Si](OCCc1cccc(CCO)c1)(C(C)C)C(C)C,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,CC(C)[Si](OCCc1cccc(CC=O)c1)(C(C)C)C(C)C,77.0,48.9672737121582,88.04621124267578,25
138,OCCCc1cccnc1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl,O=CCCc1cccnc1,60.70000076293945,61.93900680541992,57.6644287109375,25
139,CN(CCO)C(=O)OC(C)(C)C,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl.O=C([O-])O.O=S([O-])([O-])=S.[Na+].[Na+].[Na+],CN(CC=O)C(=O)OC(C)(C)C,98.0,67.28803253173828,72.25357055664062,25
140,CC(C)(C)OC(=O)NCC1CCC(CO)CC1,CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.ClCCl.O=C([O-])O.O=S([O-])([O-])=S.[Na+].[Na+].[Na+],CC(C)(C)OC(=O)NCC1CCC(C=O)CC1,81.69999694824219,72.74229431152344,76.0987548828125,25
141,CC(C)(C)OC(=O)N1CCCCC1CCCO,CCC[N+](CCC)(CCC)CCC.C[N+]1([O-])CCOCC1.ClCCl.O=[Ru](=O)(=O)[O-],CC(C)(C)OC(=O)N1CCCCC1CCC=O,86.30000305175781,69.34388732910156,70.90435791015625,25
142,CCCC1(CO)CCC1,CCC[N+](CCC)(CCC)CCC.C[N+]1([O-])CCOCC1.ClCCl.O=[Ru](=O)(=O)[O-],CCCC1(C=O)CCC1,43.0,82.22976684570312,64.06743621826172,25
143,CSCC[C@@H](CO)NC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCN(C)CC4)n3)cc2)CCCCC1,CCN(C(C)C)C(C)C.CS(C)=O.ClCCl,CSCC[C@@H](C=O)NC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCN(C)CC4)n3)cc2)CCCCC1,64.19999694824219,45.23555374145508,41.15398025512695,25
144,Cc1cc(OCCCO)cc(OS(=O)(=O)c2cccc3nsnc23)c1,CCN(C(C)C)C(C)C.CS(C)=O.ClCCl,Cc1cc(OCCC=O)cc(OS(=O)(=O)c2cccc3nsnc23)c1,79.5999984741211,84.81249237060547,60.555912017822266,25
145,Cc1cc(OCCCO)cc(OS(=O)(=O)c2cc(C)ccc2C)c1,CCN(C(C)C)C(C)C.CS(C)=O.ClCCl,Cc1cc(OCCC=O)cc(OS(=O)(=O)c2cc(C)ccc2C)c1,89.30000305175781,82.74388122558594,77.00774383544922,25
146,CC(=O)OCCC[C@H]1CCCC(CCCCO)=C1C,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CC(=O)OCCC[C@H]1CCCC(CCCC=O)=C1C,88.0999984741211,85.93586730957031,84.65408325195312,25
147,O=S(=O)(c1ccc(-c2ccccn2)cc1)N1CCC(CO)CC1,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,O=CC1CCN(S(=O)(=O)c2ccc(-c3ccccn3)cc2)CC1,99.3000030517578,79.11309051513672,70.08951568603516,25
148,CN(CC(CCO)c1ccc(F)c(F)c1)C(=O)c1cccc2c1CCCC2,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CN(CC(CC=O)c1ccc(F)c(F)c1)C(=O)c1cccc2c1CCCC2,94.8000030517578,93.52666473388672,82.79182434082031,25
149,CC(C)(CCO)CCOCCO[Si](C)(C)C(C)(C)C,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CC(C)(CC=O)CCOCCO[Si](C)(C)C(C)(C)C,93.8000030517578,82.40802764892578,78.6103515625,25
150,CC(C)(CO)N1CCN(c2ccc(F)cc2)CC1,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CC(C)(C=O)N1CCN(c2ccc(F)cc2)CC1,97.8000030517578,76.27141571044922,74.56438446044922,25
151,COC(=O)[C@@H]1CC[C@H]1CO,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,COC(=O)[C@@H]1CC[C@H]1C=O,82.0,92.67778778076172,77.2746810913086,25
152,CC1(CCO)CCCCC1,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CC1(CC=O)CCCCC1,91.1999969482422,96.93743896484376,76.64423370361328,25
153,CN(CC(CCO)c1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1,CCN(CC)CC.CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl,CN(CC(CC=O)c1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1,97.3000030517578,71.31138610839844,85.39710998535156,25
154,CC(C)N1C(=O)[C@@H](CCO)O[C@H](c2ccccc2Cl)c2cc(Cl)ccc21,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,CC(C)N1C(=O)[C@@H](CC=O)O[C@H](c2ccccc2Cl)c2cc(Cl)ccc21,92.5,80.85831451416016,80.76385498046875,25
155,COc1ccccc1CN(C)C(=O)CC(CCO)c1ccc(Cl)c(Cl)c1,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,COc1ccccc1CN(C)C(=O)CC(CC=O)c1ccc(Cl)c(Cl)c1,73.5,77.54253387451172,84.12572479248047,25
156,CC(C)(CO)c1ccc(Cl)cc1,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,CC(C)(C=O)c1ccc(Cl)cc1,99.5,34.55897521972656,81.86151123046875,25
157,CC(C)(C)OC(=O)N1CCC(CO)CC1,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,CC(C)(C)OC(=O)N1CCC(C=O)CC1,94.9000015258789,77.34369659423828,85.51288604736328,25
158,CC(C)(CO)Cc1c(SC(C)(C)C)c2cc(OCc3ccc4ccccc4n3)ccc2n1Cc1ccc(Cl)cc1,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,CC(C)(C=O)Cc1c(SC(C)(C)C)c2cc(OCc3ccc4ccccc4n3)ccc2n1Cc1ccc(Cl)cc1,86.19999694824219,77.24742126464844,82.21746826171875,25
159,OCC1C2CN(Cc3ccccc3)CC12,CCN(CC)CC.CS(C)=O.ClCCl.O=C(Cl)C(=O)Cl,O=CC1C2CN(Cc3ccccc3)CC12,75.5999984741211,79.15644836425781,81.03318786621094,25
160,COCn1c(=O)c2cccnc2c2cc(CCCO)ccc21,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,COCn1c(=O)c2cccnc2c2cc(CCC=O)ccc21,76.0,51.59675598144531,56.96124267578125,25
161,CC(C)(C)c1ccc2c(c1)CCC2CCO,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,CC(C)(C)c1ccc2c(c1)CCC2CC=O,62.0,75.91162109375,79.10037231445312,25
162,OCCCCCc1ccccc1,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,O=CCCCCc1ccccc1,57.0,32.950233459472656,66.34332275390625,25
163,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)OC)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,80.30000305175781,93.0884780883789,80.17573547363281,25
164,O=C(O)CCCOc1ccc(CCCO)cc1,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,O=CCCc1ccc(OCCCC(=O)O)cc1,18.0,67.29905700683594,56.2420768737793,25
165,OCCCc1ccc(Br)cc1OC(F)(F)F,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,O=CCCc1ccc(Br)cc1OC(F)(F)F,64.30000305175781,90.6903305053711,80.12055969238281,25
166,OCCc1ccccc1F,ClCCl.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,O=CCc1ccccc1F,99.0,95.38054656982422,69.33808135986328,25
167,CC(C)N.Cn1nnc(-c2ccc(F)cn2)c1COc1ccc(C(=O)O)nc1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F,CC(C)NC(=O)c1ccc(OCc2c(-c3ccc(F)cn3)nnn2C)cn1,61.79999923706055,51.50363540649414,68.23326110839844,108
168,CC(C)N.Cc1onc(-c2ccc(F)cn2)c1COc1ccc(C(=O)O)nc1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.F[B-](F)(F)F,Cc1onc(-c2ccc(F)cn2)c1COc1ccc(C(=O)NC(C)C)nc1,70.69999694824219,72.5603256225586,64.5091552734375,108
